Transaction date,Buy or sell,Ticker,Ticker name,Amount of shares
2020-12-03,BUY,FRHC,,414.0
2020-12-04,BUY,LPRO,,610.0
2020-12-14,BUY,PWR,,157.0
2020-12-15,BUY,KURA,,1.0
2020-12-16,BUY,PLUG,,2.0
2021-02-19,SELL,PLUG,,2.0
2021-02-23,SELL,REGN,,21.0
2021-02-25,SELL,PACB,,1028.0
2021-02-26,SELL,KURA,,1.0
2021-03-02,BUY,SICPQ,,155.0
2021-03-03,SELL,NIO,,1.0
2021-03-04,SELL,AGNT,,614.0
2021-03-05,SELL,FVRR,,185.0
2021-03-09,SELL,BILI,,415.0
2021-03-23,BUY,CTRN,,231.0
2021-03-25,BUY,TPR,,485.0
2021-03-29,SELL,MRTX,,69.0
2021-03-29,BUY,WAL,,210.0
2021-03-30,BUY,ATKR,,289.0
2021-04-05,BUY,DEN,,412.0
2021-04-06,BUY,SM,,1220.0
2021-04-07,BUY,TPL,,13.0
2021-04-09,BUY,DBRG,,3029.0
2021-04-26,SELL,SICPQ,,155.0
2021-04-29,BUY,DAC,,330.0
2021-05-11,SELL,SAIL1,,320.0
2021-05-13,SELL,DOCU,,41.0
2021-05-26,BUY,CHRD,,244.0
2021-06-11,BUY,NUE,,2.0
2021-06-15,BUY,NAVI,,2.0
2021-07-20,SELL,SM,,1220.0
2021-08-09,SELL,ZNGA,,1931.0
2021-08-13,SELL,CTRN,,231.0
2021-08-19,BUY,LSI,,187.0
2021-09-08,SELL,TPL,,13.0
2021-09-09,BUY,EPAM,,37.0
2021-09-15,BUY,WST,,51.0
2021-09-29,SELL,DBRG,,3029.0
2021-10-01,SELL,FDX,,55.0
2021-10-08,BUY,PRFT,,189.0
2021-10-25,SELL,SNAP,,355.0
2021-10-29,BUY,ASAN,,186.0
2021-11-02,BUY,INTU,,11.0
2021-11-11,SELL,LPRO,,610.0
2021-12-01,SELL,NUE,,2.0
2021-12-02,SELL,ASAN,,186.0
2021-12-06,SELL,SE,,207.0
2021-12-07,BUY,FDS,,49.0
2021-12-13,SELL,GNRC,,73.0
2021-12-14,BUY,ODFL,,63.0
2022-01-03,BUY,COST,,41.0
2022-01-04,BUY,BLDR,,278.0
2022-01-06,SELL,RGEN,,184.0
2022-01-06,BUY,WIRE,,163.0
2022-01-07,BUY,ACLS,,311.0
2022-01-13,BUY,ON,,331.0
2022-01-18,SELL,PRFT,,189.0
2022-01-20,SELL,EPAM,,37.0
2022-01-21,SELL,LOB,,394.0
2022-01-27,SELL,NAVI,,2.0
2022-02-08,BUY,CVE,,1336.0
2022-02-17,BUY,VET,,1185.0
2022-02-22,SELL,INTU,,11.0
2022-02-22,BUY,CVX,,152.0
2022-02-23,BUY,CNQ,,381.0
2022-03-01,BUY,IMO,,1.0
2022-03-07,SELL,WAL,,210.0
2022-03-08,SELL,WST,,51.0
2022-03-08,SELL,TPR,,485.0
2022-03-09,SELL,DPZ,,52.0
2022-03-24,BUY,ABBV,,138.0
2022-04-06,BUY,MCK,,69.0
2022-04-07,BUY,ADM,,225.0
2022-04-08,BUY,MDRX,,428.0
2022-04-11,BUY,RES,,1.0
2022-04-12,SELL,ACLS,,311.0
2022-04-25,SELL,FRHC,,414.0
2022-05-10,SELL,RES,,1.0
2022-05-13,BUY,AMR,,128.0
2022-05-19,SELL,ODFL,,63.0
2022-05-19,SELL,DAC,,330.0
2022-05-20,SELL,COST,,41.0
2022-05-25,SELL,BLDR,,278.0
2022-05-25,BUY,BMY,,260.0
2022-05-31,SELL,FDS,,49.0
2022-06-10,BUY,APTS,,857.0
2022-06-14,SELL,LSI,,187.0
2022-06-14,SELL,MDRX,,428.0
2022-06-22,BUY,STNG,,507.0
2022-06-23,SELL,ATKR,,289.0
2022-06-23,SELL,DEN,,412.0
2022-06-23,BUY,PBF,,546.0
2022-06-24,SELL,VET,,1185.0
2022-06-24,BUY,TVTY,,553.0
2022-06-30,SELL,WIRE,,163.0
2022-07-01,SELL,CHRD,,244.0
2022-07-01,SELL,DAR,,337.0
2022-07-05,SELL,ON,,331.0
2022-07-05,SELL,AMR,,128.0
2022-07-07,SELL,CVE,,1336.0
2022-07-13,SELL,CNQ,,381.0
2022-07-13,BUY,HRB,,481.0
2022-07-14,BUY,LNTH,,262.0
2022-07-18,BUY,CNR,,312.0
2022-07-19,BUY,SWCH,,526.0
2022-07-26,BUY,GO,,407.0
2022-07-27,BUY,LLY,,54.0
2022-07-28,BUY,SAIL1,,288.0
2022-08-02,BUY,VTNRQ,,1346.0
2022-08-03,BUY,CHNG,,756.0
2022-08-04,BUY,ACC,,278.0
2022-08-05,BUY,MNDT,,789.0
2022-08-08,BUY,CTIC,,2457.0
2022-08-09,BUY,TH,,1306.0
2022-08-10,SELL,VTNRQ,,1346.0
2022-08-10,BUY,MUSA,,62.0
2022-08-30,BUY,EQT,,368.0
2022-08-31,BUY,GPC,,115.0
2022-09-12,BUY,NFE,,322.0
2022-09-15,SELL,ABBV,,138.0
2022-09-26,BUY,INSW,,508.0
2022-09-27,SELL,IMO,,1.0
2022-09-29,SELL,ADM,,225.0
2022-09-29,BUY,DHT,,2167.0
2022-10-13,SELL,CTIC,,2457.0
2022-10-17,SELL,GO,,407.0
2022-10-18,BUY,SWIR,,581.0
2022-10-25,BUY,ELF,,438.0
2022-10-27,BUY,AAWW,,184.0
2022-10-31,BUY,FSLR,,141.0
2022-11-04,SELL,LNTH,,262.0
2022-11-14,BUY,AVEO,,1270.0
2022-11-15,SELL,BMY,,260.0
2022-11-16,BUY,NUVL,,583.0
2022-11-17,BUY,MYOV,,707.0
2022-12-07,SELL,PBF,,546.0
2022-12-20,BUY,ERIE,,68.0
2022-12-21,BUY,TTC,,166.0
2022-12-23,SELL,EQT,,368.0
2022-12-29,SELL,NFE,,322.0
2023-01-06,SELL,CNR,,312.0
2023-01-10,BUY,RMBS,,480.0
2023-02-01,SELL,MUSA,,62.0
2023-02-03,BUY,WFRD,,335.0
2023-02-06,BUY,YPF,,1669.0
2023-02-07,BUY,GILD,,215.0
2023-02-08,BUY,NVO,,135.0
2023-03-01,BUY,TDW,,225.0
2023-03-06,BUY,FMX,,2.0
2023-03-08,BUY,ALGM,,5.0
2023-03-24,SELL,HRB,,481.0
2023-04-05,SELL,NUVL,,583.0
2023-04-05,SELL,TH,,1306.0
2023-04-25,BUY,IPAR,,126.0
2023-04-26,BUY,COTY,,1635.0
2023-05-03,BUY,WYNN,,167.0
2023-05-05,SELL,INSW,,508.0
2023-05-05,SELL,DHT,,2167.0
2023-05-08,BUY,PEN,,61.0
2023-05-09,BUY,META,,81.0
2023-06-07,BUY,BLDR,,159.0
2023-06-08,BUY,TPH,,260.0
2023-06-13,SELL,STNG,,507.0
2023-06-14,SELL,ERIE,,68.0
2023-06-15,SELL,TTC,,166.0
2023-07-17,BUY,NVDA,,45.0
2023-07-18,BUY,MANH,,102.0
2023-07-19,BUY,PANW,,48.0
2023-08-01,SELL,GILD,,215.0
2023-08-29,SELL,ALGM,,5.0
2023-08-31,BUY,APP,,396.0
2023-09-27,SELL,FSLR,,141.0
2023-09-28,SELL,PEN,,61.0
2023-09-29,BUY,XPO,,271.0
2023-10-06,SELL,ELF,,438.0
2023-10-16,SELL,IPAR,,126.0
2023-10-17,SELL,COTY,,1635.0
2023-10-20,SELL,GPC,,115.0
2023-10-24,SELL,WYNN,,167.0
2023-10-26,SELL,BLDR,,159.0
2023-10-27,BUY,CEG,,169.0
2023-10-30,BUY,ANF,,323.0
2023-10-31,SELL,YPF,,1669.0
2023-11-07,BUY,MMYT,,488.0
2023-11-15,BUY,CLS,,769.0
2023-11-16,BUY,VRT,,469.0
2023-11-21,BUY,HRB,,451.0
2023-11-24,BUY,UEC,,3240.0
2023-11-28,BUY,CNR,,162.0
2023-11-29,SELL,TPH,,260.0
2023-12-01,BUY,AEO,,404.0
2024-01-02,BUY,CVSA,,3.0
2024-01-08,SELL,MANH,,102.0
2024-02-08,BUY,NRG,,387.0
2024-02-20,SELL,CNR,,162.0
2024-02-22,SELL,PANW,,48.0
2024-03-21,BUY,WING,,76.0
2024-03-25,BUY,CNM,,1.0
2024-06-12,SELL,UEC,,3240.0
2024-07-16,BUY,TRGP,,144.0
2024-07-31,SELL,VRT,,469.0
2024-07-31,SELL,RMBS,,480.0
2024-08-05,SELL,ANF,,323.0
2024-08-30,BUY,ADMA,,1742.0
2024-09-03,BUY,CRS,,208.0
2024-09-05,SELL,CNM,,1.0
2024-09-05,BUY,LMT,,50.0
2024-09-06,SELL,WFRD,,335.0
2024-09-09,SELL,CLS,,769.0
2024-09-09,SELL,TDW,,225.0
2024-09-30,SELL,FMX,,2.0
2024-10-07,BUY,WELL,,251.0
2024-10-08,BUY,AHR,,1260.0
2024-10-09,BUY,AFL,,283.0
2024-10-10,BUY,IRM,,5.0
2024-10-30,BUY,VTR,,1.0
2024-10-31,SELL,WING,,76.0
2024-11-12,SELL,AEO,,404.0
2024-11-18,SELL,NVO,,270.0
2024-12-03,BUY,AKR,,1410.0
2024-12-13,BUY,LLYVK,,309.0
2024-12-19,BUY,CALM,,1.0
2025-02-18,SELL,LMT,,50.0
2025-02-25,SELL,ADMA,,1742.0
2025-02-27,SELL,APP,,396.0
2025-03-04,SELL,CEG,,169.0
2025-03-05,SELL,PWR,,157.0
2025-03-05,SELL,IRM,,5.0
2025-03-10,SELL,XPO,,271.0
2025-03-14,SELL,CALM,,1.0
2025-03-20,BUY,SRAD,,1484.0
2025-03-27,BUY,ESLT,,86.0
2025-03-31,BUY,LX,,3025.0
2025-04-03,BUY,FOX,,642.0
2025-04-04,SELL,NVDA,,450.0
2025-04-04,BUY,PYCR,,1455.0
2025-04-07,SELL,META,,81.0
2025-04-07,BUY,SWI,,1682.0
2025-04-08,SELL,LX,,3025.0
2025-04-09,SELL,AKR,,1410.0
2025-04-09,BUY,FNMA,,5852.0
2025-05-01,BUY,VRSN,,118.0
2025-05-07,BUY,KC,,2193.0
2025-05-08,BUY,CNP,,860.0
2025-05-09,BUY,TGI,,1292.0
2025-05-12,BUY,PLMR,,207.0
2025-05-29,BUY,TDUP,,4818.0
2025-06-02,BUY,SSRM,,2947.0
2025-07-23,SELL,FNMA,,5852.0
2025-08-06,SELL,PLMR,,207.0
2025-08-08,SELL,LLY,,54.0
2025-08-22,BUY,WLDN,,344.0
2025-09-08,BUY,APH,,337.0
2025-09-09,BUY,HWKN,,213.0
2025-09-10,BUY,RBLX,,284.0
2025-10-14,SELL,TRGP,,144.0
2025-10-22,SELL,VRSN,,118.0
2025-10-28,SELL,KC,,2193.0
2025-10-29,SELL,MMYT,,488.0
2025-11-03,SELL,CVSA,,3.0
2025-11-05,SELL,TDUP,,4818.0
2025-11-05,SELL,HWKN,,213.0
2025-11-13,SELL,HRB,,451.0
2025-11-13,BUY,WDC,,224.0
2025-11-18,SELL,SRAD,,1484.0
2025-11-20,SELL,RBLX,,284.0
2025-11-21,BUY,INDV,,1137.0
2025-11-28,BUY,LGND,,181.0
2025-12-01,BUY,LITE,,115.0
2025-12-04,BUY,ROIV,,1774.0
2025-12-08,BUY,SNDK,,161.0
2025-12-09,BUY,CIEN,,173.0
2025-12-16,BUY,PVLA,,334.0
2025-12-19,BUY,ENS,,1.0
2025-12-23,BUY,RCUS,,1.0
2026-03-02,SELL,WLDN,,344.0
2026-03-23,SELL,SSRM,,2947.0
2026-04-01,BUY,ERAS,,2863.0
2026-04-23,BUY,SU,,833.0
2026-04-29,SELL,ERAS,,2863.0
2026-05-18,SELL,NRG,,387.0
2026-06-01,BUY,KGS,,866.0
2026-06-11,SELL,CIEN,,173.0
2026-06-11,SELL,PVLA,,334.0
2026-06-18,SELL,FOX,,642.0
2026-06-18,BUY,ATEX,,769.0
2026-07-06,SELL,LITE,,115.0
2026-07-08,SELL,SNDK,,161.0
2026-07-15,BUY,ATEN,,1565.0
2026-07-16,SELL,WDC,,224.0
2026-07-16,BUY,BAND,,818.0
2026-07-22,BUY,SYRE,,571.0
2026-07-30,SELL,BAND,,818.0
