decision_date,ticker,outcome,planned_shares,close_price,close_nav,cash_before_decision,required_reserve,uncommitted_cash_after_reserve,intended_capital,funding_fraction,q0_reason,buffer_basis_points
2007-12-11,BIDU,PLAN,12,378.38,120694.63073406402,15033.450734064045,0.0,15033.450734064045,4827.785229362561,1.0,,0
2007-12-12,BMRN,PLAN,172,28.18,121816.22521406405,15000.325214064043,0.0,15000.325214064043,4872.649008562562,1.0,,0
2007-12-13,KUST,PLAN,821,6.0,123346.79813406403,10224.848134064043,0.0,10224.848134064043,4933.871925362561,1.0,,0
2007-12-14,GLDN1,PLAN,47,103.06,123316.60213406406,5293.922134064043,0.0,5293.922134064043,4932.664085362562,1.0,,0
2008-01-14,CVD,PLAN,50,95.66,119877.61524406403,24060.037244064042,0.0,24060.037244064042,4795.104609762561,1.0,,0
2008-02-05,PRGO,PLAN,131,33.48,110362.90555406405,39790.29555406405,0.0,39790.29555406405,4414.516222162562,1.0,,0
2008-02-06,MEE,PLAN,115,38.26,111045.87430406404,35364.62430406405,0.0,35364.62430406405,4441.834972162562,1.0,,0
2008-02-07,MOS,PLAN,47,93.75,111629.42125406406,34946.111254064046,0.0,34946.111254064046,4465.176850162562,1.0,,0
2008-02-08,INCY,PLAN,376,11.98,112755.89344406406,30465.825444064045,0.0,30465.825444064045,4510.235737762562,1.0,,0
2008-02-11,AUXL,PLAN,136,33.47,113924.16224406406,25968.132244064047,0.0,25968.132244064047,4556.966489762563,1.0,,0
2008-02-12,GOLD1,PLAN,98,46.39,114755.52912406404,21350.399124064046,0.0,21350.399124064046,4590.2211649625615,1.0,,0
2008-02-20,FRFHF,PLAN,15,307.0,117758.94400406406,16746.04400406405,0.0,16746.04400406405,4710.357760162563,1.0,,0
2008-02-21,CMO,PLAN,258,18.11,117029.20905406405,12286.76905406405,0.0,12286.76905406405,4681.1683621625625,1.0,,0
2008-02-22,PHRM,PLAN,67,70.04,117672.14989406406,7632.959894064051,0.0,7632.959894064051,4706.885995762563,1.0,,0
2008-02-25,KGC,PLAN,123,23.87,119592.08525406405,2943.635254064051,0.0,2943.635254064051,4783.683410162562,0.6153490943423487,,0
2008-02-26,CNX,Q0_SKIP,0,81.33,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,GG,Q0_SKIP,0,42.27,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,FCL1,Q0_SKIP,0,57.81,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,BVN,Q0_SKIP,0,72.54,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,WLTGQ,Q0_SKIP,0,52.57,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,ANRZQ,Q0_SKIP,0,41.5,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,MON2,Q0_SKIP,0,120.76,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,CPHD,Q0_SKIP,0,31.82,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,HES,Q0_SKIP,0,98.54,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,SID,Q0_SKIP,0,37.47,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,TRA,Q0_SKIP,0,50.38,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,NVT1,Q0_SKIP,0,74.72,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,PBR,Q0_SKIP,0,121.75,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,RESP1,Q0_SKIP,0,65.73,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,ADM,Q0_SKIP,0,45.92,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,AEM,Q0_SKIP,0,67.39,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,ACIIQ,Q0_SKIP,0,54.45,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,OTEX,Q0_SKIP,0,33.07,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,CSIQ,Q0_SKIP,0,19.32,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,ATVI,Q0_SKIP,0,27.25,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,MFA,Q0_SKIP,0,10.1,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,AUY,Q0_SKIP,0,17.57,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,BTUUQ,Q0_SKIP,0,59.12,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,EOG,Q0_SKIP,0,108.23,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,POT,Q0_SKIP,0,161.53,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,SWN,Q0_SKIP,0,68.13,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,WTI,Q0_SKIP,0,36.55,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,NLY,Q0_SKIP,0,20.87,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,CMEDQ,Q0_SKIP,0,55.57,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,SYT1,Q0_SKIP,0,56.89,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,WLL2,Q0_SKIP,0,60.85,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,RRC,Q0_SKIP,0,65.16,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,VAR,Q0_SKIP,0,53.69,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,PAAS,Q0_SKIP,0,39.19,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,SGY,Q0_SKIP,0,49.72,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,ILMN,Q0_SKIP,0,74.45,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,BEAS,Q0_SKIP,0,18.82,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,MBT,Q0_SKIP,0,87.03,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,VEON,Q0_SKIP,0,37.7,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,PPDI,Q0_SKIP,0,46.65,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,KWKAQ,Q0_SKIP,0,34.73,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,FSLR,Q0_SKIP,0,220.69,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,AIZ,Q0_SKIP,0,64.52,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,AGP,Q0_SKIP,0,37.91,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,IMCL,Q0_SKIP,0,45.58,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,WDR,Q0_SKIP,0,33.92,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,AGU,Q0_SKIP,0,74.06999999999998,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,PRXL,Q0_SKIP,0,58.07,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,AGCO,Q0_SKIP,0,66.7,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,CMP,Q0_SKIP,0,57.94,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,SOHU,Q0_SKIP,0,45.58,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,WPM,Q0_SKIP,0,16.97,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,UAPH,Q0_SKIP,0,38.62,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,DE,Q0_SKIP,0,87.45999999999998,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,CDE,Q0_SKIP,0,4.84,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,TKC,Q0_SKIP,0,26.91,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,CLF,Q0_SKIP,0,124.96,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,APA,Q0_SKIP,0,114.63,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,CEDCQ,Q0_SKIP,0,55.45,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,ISRG,Q0_SKIP,0,296.23,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,OMG,Q0_SKIP,0,62.13,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,TT2,Q0_SKIP,0,45.08,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,DNRCQ,Q0_SKIP,0,32.55,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,RIO,Q0_SKIP,0,458.0,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,BUCY,Q0_SKIP,0,106.3,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,STT,Q0_SKIP,0,82.79999999999998,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,DLB,Q0_SKIP,0,46.53,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,FHI,Q0_SKIP,0,43.3,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,FLIR,Q0_SKIP,0,30.71,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,BKNG,Q0_SKIP,0,126.53,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,NFLX,Q0_SKIP,0,29.0,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,JOY,Q0_SKIP,0,68.99,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,HMY,Q0_SKIP,0,12.43,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,THC,Q0_SKIP,0,4.9,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,CHA2,Q0_SKIP,0,78.5,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,DECK,Q0_SKIP,0,127.87,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,DPTRQ,Q0_SKIP,0,24.51,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,HL,Q0_SKIP,0,10.85,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,FMCN,Q0_SKIP,0,51.37,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,CEO,Q0_SKIP,0,170.73,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,SUNEQ,Q0_SKIP,0,81.79,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,CHU,Q0_SKIP,0,23.68,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-26,EMKR,Q0_SKIP,0,12.32,120167.22678406406,2.2267840640511167,0.0,2.2267840640511167,4806.689071362563,0.00046326775686780287,CASH_SCARCITY,0
2008-02-27,FCL1,Q0_SKIP,0,57.34,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,CNX,Q0_SKIP,0,79.08,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,GG,Q0_SKIP,0,43.4,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,ANRZQ,Q0_SKIP,0,41.33,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,BVN,Q0_SKIP,0,74.53,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,NLY,Q0_SKIP,0,20.77,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,WLTGQ,Q0_SKIP,0,53.52,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,CPHD,Q0_SKIP,0,31.45,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,MON2,Q0_SKIP,0,119.27,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,SID,Q0_SKIP,0,37.42,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,ACIIQ,Q0_SKIP,0,52.92,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,HES,Q0_SKIP,0,95.49,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,WLL2,Q0_SKIP,0,60.97,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,ADM,Q0_SKIP,0,45.23,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,PBR,Q0_SKIP,0,125.01,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,TRA,Q0_SKIP,0,47.46,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,SWN,Q0_SKIP,0,65.61,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,RESP1,Q0_SKIP,0,65.76,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,AEM,Q0_SKIP,0,69.11,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
2008-02-27,AUY,Q0_SKIP,0,18.21,119366.16678406404,2.2267840640511167,0.0,2.2267840640511167,4774.646671362562,0.0004663767221576732,CASH_SCARCITY,0
