Transaction date,Buy or sell,Ticker,Ticker name,Amount of shares
2020-11-11,SELL,ZM,,72.0
2020-11-18,BUY,FDX,,53.0
2020-11-20,BUY,PACB,,1003.0
2020-11-23,BUY,DAR,,330.0
2020-11-27,BUY,AGNT,,300.0
2020-11-30,BUY,GNRC,,71.0
2020-12-01,BUY,LOB,,384.0
2020-12-02,BUY,MRTX,,67.0
2020-12-03,BUY,FRHC,,403.0
2020-12-04,BUY,LPRO,,594.0
2020-12-14,BUY,PWR,,186.0
2020-12-15,BUY,INFY,,1.0
2020-12-16,BUY,KURA,,1.0
2021-02-23,SELL,REGN,,21.0
2021-02-25,SELL,PACB,,1003.0
2021-02-26,SELL,KURA,,1.0
2021-03-02,BUY,SICPQ,,149.0
2021-03-03,SELL,NIO,,1.0
2021-03-04,SELL,AGNT,,600.0
2021-03-04,SELL,BAND,,98.0
2021-03-05,SELL,FVRR,,181.0
2021-03-09,SELL,BILI,,411.0
2021-03-25,BUY,TPR,,474.0
2021-03-29,SELL,MRTX,,67.0
2021-03-29,BUY,CTRN,,230.0
2021-03-30,BUY,ATKR,,282.0
2021-04-05,BUY,DEN,,401.0
2021-04-06,BUY,SM,,1187.0
2021-04-07,BUY,TPL,,12.0
2021-04-08,BUY,CPE,,523.0
2021-04-09,BUY,DBRG,,3042.0
2021-04-26,SELL,SICPQ,,149.0
2021-04-29,BUY,DAC,,386.0
2021-05-13,SELL,DOCU,,41.0
2021-05-26,BUY,CHRD,,221.0
2021-06-15,BUY,COF,,1.0
2021-07-19,SELL,CPE,,523.0
2021-07-20,SELL,SM,,1187.0
2021-08-09,SELL,ZNGA,,1803.0
2021-08-13,SELL,CTRN,,230.0
2021-08-18,BUY,ORLY,,37.0
2021-08-19,BUY,LSI,,184.0
2021-09-08,SELL,TPL,,12.0
2021-09-09,BUY,EPAM,,37.0
2021-09-15,BUY,WST,,48.0
2021-09-29,SELL,DBRG,,3042.0
2021-10-01,SELL,FDX,,53.0
2021-10-08,BUY,PRFT,,184.0
2021-10-29,BUY,ASAN,,61.0
2021-11-02,BUY,ARES,,1.0
2021-11-11,SELL,LPRO,,594.0
2021-12-02,SELL,ASAN,,61.0
2021-12-03,SELL,COF,,1.0
2021-12-06,SELL,SE,,203.0
2021-12-13,SELL,GNRC,,71.0
2021-12-14,BUY,FDS,,49.0
2022-01-04,BUY,BLDR,,279.0
2022-01-05,BUY,WIRE,,163.0
2022-01-06,SELL,RGEN,,170.0
2022-01-06,BUY,COST,,40.0
2022-01-07,BUY,ACLS,,312.0
2022-01-13,BUY,ON,,332.0
2022-01-18,SELL,PRFT,,184.0
2022-01-20,SELL,EPAM,,37.0
2022-01-21,SELL,LOB,,384.0
2022-02-08,BUY,CVE,,1351.0
2022-02-17,BUY,VET,,1206.0
2022-02-22,BUY,CVX,,155.0
2022-02-23,BUY,CNQ,,356.0
2022-03-08,SELL,WST,,48.0
2022-03-08,SELL,TPR,,474.0
2022-03-09,SELL,DPZ,,51.0
2022-04-07,BUY,ABBV,,128.0
2022-04-08,BUY,MCK,,68.0
2022-04-11,BUY,PCRX,,132.0
2022-04-12,SELL,ACLS,,312.0
2022-04-25,SELL,FRHC,,403.0
2022-04-26,SELL,ARES,,1.0
2022-05-13,BUY,AMR,,132.0
2022-05-19,SELL,DAC,,386.0
2022-05-20,SELL,COST,,40.0
2022-05-25,SELL,BLDR,,279.0
2022-05-25,BUY,BMY,,269.0
2022-05-26,SELL,INFY,,1.0
2022-05-26,BUY,SRE,,126.0
2022-06-07,SELL,FDS,,49.0
2022-06-14,SELL,LSI,,184.0
2022-06-15,SELL,PCRX,,132.0
2022-06-22,BUY,STNG,,523.0
2022-06-23,SELL,DEN,,401.0
2022-06-23,SELL,ATKR,,282.0
2022-06-23,BUY,PBF,,566.0
2022-06-24,SELL,VET,,1206.0
2022-06-28,BUY,MRK,,206.0
2022-06-29,SELL,WIRE,,163.0
2022-06-29,BUY,CNR,,356.0
2022-07-01,SELL,CHRD,,221.0
2022-07-01,SELL,DAR,,330.0
2022-07-05,SELL,ON,,332.0
2022-07-05,SELL,AMR,,132.0
2022-07-07,SELL,CVE,,1351.0
2022-07-11,BUY,HRB,,500.0
2022-07-13,SELL,CNQ,,356.0
2022-07-18,BUY,LNTH,,265.0
2022-07-19,BUY,SWCH,,553.0
2022-07-26,BUY,GO,,429.0
2022-07-27,BUY,GLNG,,843.0
2022-07-28,BUY,SAIL1,,303.0
2022-08-01,BUY,VTNRQ,,1425.0
2022-08-03,BUY,CHNG,,794.0
2022-08-04,BUY,ACC,,292.0
2022-08-05,BUY,MNDT,,827.0
2022-08-08,BUY,CTIC,,2576.0
2022-08-09,BUY,TH,,164.0
2022-08-10,SELL,VTNRQ,,1425.0
2022-08-30,BUY,MUSA,,65.0
2022-09-12,BUY,NFE,,342.0
2022-09-26,BUY,INSW,,540.0
2022-09-29,SELL,ABBV,,128.0
2022-09-29,BUY,DHT,,1574.0
2022-10-13,SELL,CTIC,,2576.0
2022-10-17,SELL,GO,,429.0
2022-10-25,BUY,ELF,,470.0
2022-10-31,BUY,FSLR,,152.0
2022-11-04,SELL,LNTH,,265.0
2022-11-14,BUY,AVEO,,1359.0
2022-11-15,SELL,BMY,,269.0
2022-11-16,SELL,SRE,,126.0
2022-11-16,BUY,NUVL,,625.0
2022-11-17,BUY,MYOV,,757.0
2022-12-07,SELL,PBF,,566.0
2022-12-20,BUY,ERIE,,73.0
2022-12-21,BUY,TTC,,178.0
2022-12-22,BUY,RMBS,,546.0
2022-12-29,SELL,NFE,,342.0
2022-12-29,SELL,HRB,,500.0
2023-01-10,BUY,AAWW,,190.0
2023-01-18,SELL,GLNG,,843.0
2023-02-03,BUY,WFRD,,356.0
2023-02-06,BUY,YPF,,1775.0
2023-02-07,BUY,GILD,,162.0
2023-02-17,BUY,TDW,,7.0
2023-02-21,SELL,CNR,,356.0
2023-02-22,SELL,MUSA,,65.0
2023-03-07,BUY,ALGM,,464.0
2023-04-03,BUY,NSIT,,146.0
2023-04-04,BUY,IPAR,,143.0
2023-04-05,SELL,NUVL,,625.0
2023-04-05,SELL,TH,,164.0
2023-04-25,BUY,WYNN,,186.0
2023-05-03,BUY,NVO,,72.0
2023-05-05,SELL,INSW,,540.0
2023-05-05,SELL,DHT,,1574.0
2023-05-08,BUY,PEN,,66.0
2023-05-09,BUY,META,,58.0
2023-06-07,BUY,BLDR,,4.0
2023-06-08,BUY,TPH,,1.0
2023-06-13,SELL,STNG,,523.0
2023-06-14,SELL,ERIE,,73.0
2023-06-15,SELL,TTC,,178.0
2023-07-17,BUY,NVDA,,49.0
2023-07-18,BUY,MANH,,111.0
2023-07-19,BUY,PANW,,45.0
2023-08-01,SELL,GILD,,162.0
2023-08-28,SELL,ALGM,,464.0
2023-08-31,BUY,APP,,541.0
2023-09-26,SELL,IPAR,,143.0
2023-09-27,SELL,FSLR,,152.0
2023-09-28,SELL,PEN,,66.0
2023-09-28,BUY,CEG,,198.0
2023-10-06,SELL,ELF,,470.0
2023-10-16,SELL,WYNN,,186.0
2023-10-26,SELL,BLDR,,4.0
2023-10-26,BUY,VRT,,572.0
2023-10-27,BUY,UEC,,3760.0
2023-10-30,BUY,ANF,,359.0
2023-10-31,SELL,YPF,,1775.0
2023-11-07,BUY,MMYT,,541.0
2023-11-15,BUY,CLS,,859.0
2023-11-28,BUY,CNR,,184.0
2023-11-29,SELL,TPH,,1.0
2023-12-01,BUY,AEO,,3.0
2024-01-02,BUY,CVSA,,3.0
2024-01-08,SELL,MANH,,111.0
2024-02-08,BUY,NRG,,418.0
2024-02-20,SELL,CNR,,184.0
2024-02-22,SELL,PANW,,45.0
2024-03-21,BUY,WING,,78.0
2024-03-25,BUY,CNM,,5.0
2024-06-12,SELL,UEC,,3760.0
2024-07-16,BUY,TRGP,,164.0
2024-07-31,SELL,VRT,,572.0
2024-07-31,SELL,RMBS,,546.0
2024-08-05,SELL,ANF,,359.0
2024-08-30,BUY,ADMA,,1944.0
2024-09-03,BUY,CRS,,233.0
2024-09-05,SELL,CNM,,5.0
2024-09-05,BUY,LMT,,56.0
2024-09-06,SELL,WFRD,,356.0
2024-09-09,SELL,CLS,,859.0
2024-09-09,SELL,TDW,,7.0
2024-10-07,BUY,WELL,,284.0
2024-10-08,BUY,AHR,,1426.0
2024-10-09,BUY,AFL,,170.0
2024-10-10,BUY,AKR,,4.0
2024-10-31,SELL,WING,,78.0
2024-11-12,SELL,AEO,,3.0
2024-11-15,SELL,NSIT,,146.0
2024-11-18,SELL,NVO,,144.0
2024-12-03,BUY,CNK,,1131.0
2024-12-13,BUY,LLYVK,,287.0
2024-12-18,BUY,EXLS,,6.0
2024-12-19,BUY,RKLB,,1.0
2025-02-05,SELL,MRK,,206.0
2025-02-18,SELL,LMT,,56.0
2025-02-25,SELL,ADMA,,1944.0
2025-02-26,SELL,RKLB,,1.0
2025-02-27,SELL,APP,,541.0
2025-03-04,SELL,CNK,,1131.0
2025-03-04,SELL,CEG,,198.0
2025-03-05,SELL,PWR,,186.0
2025-03-10,BUY,VRNA,,587.0
2025-03-20,BUY,SRAD,,1701.0
2025-03-27,BUY,ESLT,,98.0
2025-03-28,BUY,LX,,3396.0
2025-03-31,BUY,FNMA,,5747.0
2025-04-03,BUY,FOX,,730.0
2025-04-04,SELL,AKR,,4.0
2025-04-04,SELL,NVDA,,490.0
2025-04-04,BUY,PYCR,,1658.0
2025-04-07,SELL,META,,58.0
2025-04-07,BUY,SWI,,1912.0
2025-04-08,SELL,LX,,3396.0
2025-05-07,BUY,VRSN,,134.0
2025-05-08,BUY,CNP,,981.0
2025-05-09,BUY,KC,,2648.0
2025-05-12,BUY,PLMR,,235.0
2025-05-29,BUY,TDUP,,5490.0
2025-06-02,BUY,SSRM,,3373.0
2025-07-23,SELL,FNMA,,5747.0
2025-08-06,SELL,PLMR,,235.0
2025-08-08,SELL,LLY,,96.0
2025-08-22,BUY,WLDN,,401.0
2025-09-08,BUY,APH,,394.0
2025-09-10,BUY,RBLX,,332.0
2025-10-14,SELL,TRGP,,164.0
2025-10-28,SELL,VRSN,,134.0
2025-10-29,SELL,MMYT,,541.0
2025-10-30,SELL,KC,,2648.0
2025-11-03,SELL,CVSA,,3.0
2025-11-05,SELL,TDUP,,5490.0
2025-11-13,BUY,WDC,,263.0
2025-11-18,SELL,SRAD,,1701.0
2025-11-20,SELL,RBLX,,332.0
2025-11-20,BUY,BE,,397.0
2025-11-28,BUY,LGND,,211.0
2025-12-01,BUY,LITE,,135.0
2025-12-02,BUY,SNDK,,206.0
2025-12-04,BUY,ROIV,,2065.0
2025-12-08,BUY,CIEN,,215.0
2025-12-18,SELL,BE,,397.0
2025-12-19,BUY,PVLA,,448.0
2025-12-23,BUY,GOOG,,86.0
2026-01-22,BUY,ARWR,,7.0
2026-02-04,SELL,EXLS,,6.0
2026-03-02,SELL,WLDN,,401.0
2026-03-09,BUY,ERAS,,2326.0
2026-03-23,SELL,SSRM,,3373.0
2026-04-01,BUY,FTI,,784.0
2026-04-23,BUY,SU,,388.0
2026-04-29,SELL,ERAS,,2326.0
2026-05-18,SELL,NRG,,418.0
2026-06-01,BUY,KGS,,1029.0
2026-06-11,SELL,CIEN,,215.0
2026-06-11,SELL,PVLA,,448.0
2026-06-18,SELL,FOX,,730.0
2026-06-18,BUY,ATEX,,914.0
2026-07-06,SELL,LITE,,135.0
2026-07-08,SELL,SNDK,,206.0
2026-07-15,BUY,ATEN,,1849.0
2026-07-16,SELL,WDC,,263.0
2026-07-16,BUY,BAND,,966.0
2026-07-22,BUY,SYRE,,674.0
2026-07-30,SELL,BAND,,966.0
